D1,F1,D2,F2,D3,F3,D4,F4,D5,F5,D6,F6,D7,F7
1.731934,19.929188,2.296184,20.916023,1.636882,24.657677,1.813008,19.384627,2.08724,19.659708,1.872966,20.416177,2.114116,23.046993
1.73289,19.941489,2.297242,20.928022,1.637838,24.660877,1.814006,19.402627,2.088258,19.677008,1.873922,20.426177,2.115234,23.069593
1.734008,19.950089,2.298258,20.939323,1.638814,24.683777,1.814922,19.408926,2.089336,19.692408,1.874898,20.444078,2.116252,23.071693
1.734944,19.962889,2.299174,20.954622,1.639812,24.703876,1.81606,19.417027,2.090332,19.703808,1.875998,20.462877,2.117148,23.094093
1.735922,19.970088,2.30015,20.973123,1.64093,24.718977,1.817016,19.435427,2.091268,19.718609,1.877014,20.464878,2.118164,23.114492
1.736878,19.989888,2.30125,20.985523,1.641846,24.734377,1.817952,19.454426,2.092224,19.736609,1.87795,20.488277,2.119222,23.135291
1.738038,20.003588,2.302226,20.996923,1.642762,24.752275,1.818908,19.463526,2.093344,19.747509,1.878948,20.502277,2.12022,23.144193
1.738994,20.011788,2.303202,21.010622,1.643758,24.776577,1.820068,19.480425,2.0943,19.755608,1.880026,20.509178,2.121156,23.159892
1.73993,20.031388,2.304138,21.022522,1.644898,24.794176,1.821086,19.499426,2.095296,19.770108,1.880982,20.526878,2.12207,23.180991
1.740886,20.046189,2.305258,21.036222,1.645894,24.816175,1.822022,19.506827,2.096212,19.771008,1.881958,20.541078,2.12325,23.199191
1.742004,20.056088,2.306214,21.048122,1.64681,24.833277,1.822958,19.524527,2.097332,19.794209,1.882894,20.556478,2.124228,23.209792
1.74296,20.055888,2.30719,21.071823,1.647746,24.841177,1.824056,19.541426,2.098328,19.806008,1.884054,20.562877,2.125184,23.217391
1.743938,20.084689,2.308126,21.092022,1.648886,24.858576,1.825012,19.547726,2.099244,19.827809,1.88497,20.582078,2.12612,23.247993
1.744852,20.091689,2.309266,21.095522,1.649842,24.877275,1.82599,19.573126,2.10022,19.833809,1.885946,20.598077,2.127238,23.264392
1.745972,20.103989,2.310262,21.110323,1.650818,24.891876,1.826946,19.579127,2.10136,19.843409,1.886942,20.614578,2.128194,23.276193
1.74699,20.119988,2.311178,21.124222,1.651836,24.911377,1.828024,19.606226,2.102296,19.866108,1.888022,20.626478,2.12913,23.292793
1.747926,20.127287,2.312154,21.143623,1.652894,24.931776,1.829062,19.614127,2.103292,19.871909,1.888978,20.632978,2.130168,23.319991
1.748902,20.143988,2.313274,21.158222,1.65385,24.941677,1.829976,19.626526,2.104228,19.889508,1.889934,20.645778,2.131286,23.328792
1.74998,20.151188,2.31427,21.159122,1.654806,24.962076,1.830932,19.637726,2.105346,19.898909,1.89089,20.665578,2.132202,23.353492
1.750976,20.171588,2.315186,21.185623,1.655762,24.982876,1.832052,19.652127,2.106364,19.908209,1.89207,20.670677,2.133158,23.373992
1.751932,20.183789,2.316162,21.196623,1.656962,25.002275,1.833028,19.667626,2.10726,19.926709,1.892964,20.695577,2.134136,23.385793
1.75289,20.194888,2.317322,21.214222,1.657816,25.010277,1.833984,19.679526,2.108216,19.945608,1.893942,20.693977,2.135294,23.408092
1.75409,20.203988,2.318218,21.225622,1.658794,25.028576,1.83494,19.693427,2.109354,19.958308,1.894938,20.721378,2.13623,23.420692
1.754984,20.220889,2.319194,21.236822,1.65977,25.056576,1.8361,19.716027,2.110352,19.967209,1.896016,20.727277,2.137166,23.433992
1.75594,20.232588,2.32019,21.249622,1.66091,25.071976,1.837056,19.728127,2.111248,19.988409,1.896994,20.742277,2.138204,23.458892
1.756898,20.244088,2.32127,21.263323,1.661824,25.087177,1.837992,19.747027,2.112264,20.003508,1.89795,20.767578,2.139202,23.475192
1.757976,20.259188,2.322184,21.276022,1.662842,25.095276,1.838928,19.756226,2.113384,20.008509,1.898906,20.773477,2.140218,23.486991
1.758992,20.268689,2.323202,21.295622,1.663818,25.111076,1.840048,19.772826,2.11432,20.029309,1.900086,20.792678,2.141216,23.506091
1.759948,20.285988,2.324178,21.312323,1.664896,25.134676,1.841086,19.801426,2.115276,20.046309,1.901042,20.808477,2.14213,23.521793
1.760946,20.304488,2.325276,21.325123,1.665854,25.160276,1.84194,19.810526,2.116232,20.051709,1.901938,20.824377,2.14325,23.533391
1.762064,20.316588,2.326192,21.333122,1.666768,25.174576,1.842956,19.821326,2.117392,20.061009,1.902914,20.842578,2.144226,23.546993
1.76298,20.327889,2.32717,21.347122,1.667746,25.194777,1.844096,19.836426,2.118306,20.076609,1.904032,20.852577,2.145244,23.575692
1.763936,20.336188,2.328186,21.367123,1.668946,25.220377,1.845032,19.854527,2.119284,20.086508,1.904988,20.861677,2.146138,23.589292
1.764914,20.352189,2.329264,21.387123,1.669902,25.235876,1.845988,19.872426,2.12024,20.102408,1.905966,20.877677,2.147298,23.609493
1.766012,20.370589,2.330242,21.398823,1.670818,25.254177,1.846944,19.882926,2.121358,20.114209,1.906922,20.892978,2.148214,23.619792
1.766988,20.378789,2.331178,21.408722,1.671774,25.277576,1.848084,19.900126,2.122314,20.119608,1.908082,20.914278,2.14917,23.638992
1.767944,20.387589,2.332154,21.429722,1.672912,25.288576,1.84904,19.919426,2.12327,20.137608,1.908996,20.921178,2.150146,23.658092
1.768942,20.392788,2.333272,21.444023,1.67391,25.302477,1.849976,19.934826,2.124268,20.158509,1.909954,20.938077,2.151266,23.666992
1.77006,20.411788,2.33427,21.455622,1.674886,25.319477,1.850932,19.946326,2.125366,20.162009,1.91093,20.952777,2.152262,23.685191
1.770996,20.428889,2.335186,21.473522,1.675782,25.353077,1.852092,19.966727,2.126322,20.178509,1.912048,20.962278,2.153218,23.701793
1.771952,20.435788,2.336162,21.484922,1.676942,25.362877,1.853028,19.984526,2.127278,20.186509,1.913004,20.970277,2.154134,23.717792
1.772868,20.447789,2.33724,21.505022,1.677816,25.380676,1.854024,20.000226,2.128276,20.203509,1.913982,20.987377,2.155274,23.731992
1.774008,20.466988,2.338196,21.510822,1.678834,25.398977,1.85494,20.024926,2.129354,20.217108,1.914958,21.006677,2.15621,23.750392
1.775004,20.463688,2.339214,21.522722,1.67983,25.407076,1.85608,20.029526,2.13031,20.229309,1.916036,21.028877,2.157186,23.765092
1.77596,20.483489,2.34017,21.545723,1.68097,25.434076,1.856974,20.039826,2.131286,20.246909,1.917012,21.032377,2.158142,23.775293
1.776958,20.501389,2.34133,21.561722,1.681864,25.449377,1.858012,20.069127,2.132284,20.257309,1.917948,21.048677,2.159302,23.803191
1.778056,20.509389,2.342244,21.573923,1.682842,25.470377,1.85901,20.083626,2.133302,20.275208,1.918904,21.064678,2.160218,23.804992
1.77893,20.516089,2.343222,21.586924,1.683778,25.492777,1.860068,20.093327,2.134318,20.284209,1.920044,21.079177,2.161174,23.828792
1.779928,20.534789,2.344198,21.601623,1.684936,25.506676,1.861064,20.124327,2.135274,20.299208,1.92096,21.090978,2.16215,23.840793
1.780904,20.544888,2.345276,21.610123,1.685934,25.515177,1.862,20.128726,2.136252,20.323408,1.922018,21.111877,2.16329,23.860092
1.782044,20.564087,2.346252,21.631922,1.686808,25.542177,1.862936,20.139126,2.13735,20.338108,1.922912,21.126478,2.164226,23.865592
1.78298,20.575688,2.34723,21.654522,1.687786,25.553076,1.864076,20.166626,2.138326,20.342709,1.924032,21.136478,2.165202,23.888091
1.783916,20.586289,2.348206,21.653822,1.688904,25.571577,1.865032,20.164027,2.139324,20.351908,1.925008,21.152078,2.1662,23.912092
1.784872,20.599789,2.349284,21.689823,1.68984,25.577677,1.866028,20.183426,2.140238,20.369608,1.925964,21.163778,2.167256,23.924192
1.786072,20.613188,2.35024,21.698423,1.690796,25.606777,1.866944,20.198225,2.141358,20.396208,1.926942,21.184177,2.168234,23.927491
1.787008,20.623488,2.351258,21.710722,1.691794,25.627176,1.868124,20.225525,2.142354,20.403508,1.92804,21.190378,2.16919,23.949992
1.787964,20.639187,2.352152,21.728323,1.692952,25.645576,1.86904,20.236226,2.14329,20.419508,1.929078,21.214977,2.170146,23.962392
1.78892,20.659489,2.353292,21.740023,1.693888,25.654276,1.869996,20.253926,2.144226,20.425808,1.930014,21.223178,2.171286,23.984092
1.79004,20.663388,2.354248,21.752623,1.694824,25.673176,1.870972,20.270127,2.145346,20.444708,1.930928,21.232278,2.172262,23.990691
1.791016,20.681189,2.355246,21.768423,1.695802,25.688076,1.87207,20.287827,2.146362,20.447108,1.932068,21.250377,2.17328,24.007491
1.791952,20.687388,2.35616,21.789923,1.696982,25.706575,1.873068,20.305426,2.147278,20.467909,1.933004,21.267478,2.174134,24.021093
1.792968,20.708989,2.35732,21.800522,1.697836,25.725077,1.874024,20.330225,2.148234,20.482909,1.93398,21.286277,2.175272,24.053792
1.794026,20.716288,2.358256,21.812223,1.698792,25.744476,1.87496,20.334227,2.149354,20.491009,1.934916,21.289077,2.17623,24.048791
1.794962,20.729888,2.359192,21.818722,1.69981,25.758377,1.876078,20.361725,2.15037,20.516508,1.936096,21.320678,2.177186,24.066093
1.795918,20.749487,2.360148,21.829622,1.700928,25.779276,1.877056,20.375426,2.151286,20.518509,1.937012,21.323677,2.178202,24.084792
1.796936,20.763989,2.361288,21.857523,1.701844,25.796776,1.877992,20.394627,2.152242,20.532109,1.93803,21.344678,2.179342,24.106492
1.798034,20.770388,2.362304,21.872122,1.702882,25.804077,1.879008,20.416525,2.153402,20.554709,1.938944,21.357578,2.180238,24.124492
1.798992,20.788888,2.36322,21.888922,1.703838,25.822876,1.880086,20.430726,2.154318,20.557108,1.940044,21.368778,2.181172,24.142392
1.799988,20.798888,2.364156,21.899424,1.704916,25.835476,1.881084,20.438527,2.155274,20.572609,1.94102,21.390777,2.18215,24.152492
1.800964,20.819388,2.365356,21.915823,1.705872,25.859577,1.882,20.460427,2.15625,20.591608,1.942016,21.403377,2.183288,24.162792
1.802022,20.827189,2.366252,21.925022,1.706828,25.872576,1.882956,20.479826,2.15741,20.608109,1.942932,21.420078,2.184286,24.186893
1.80302,20.828389,2.367228,21.952322,1.707804,25.891376,1.884094,20.494727,2.158326,20.619208,1.944052,21.431177,2.185242,24.201093
1.803976,20.839188,2.368184,21.945722,1.708984,25.914177,1.88501,20.505927,2.159282,20.625309,1.945048,21.444877,2.186138,24.208991
1.804932,20.862588,2.369344,21.970522,1.70988,25.930675,1.886006,20.524527,2.160238,20.646109,1.945964,21.461078,2.187276,24.237891
1.80605,20.875887,2.37026,21.990623,1.710836,25.943577,1.886984,20.537426,2.161398,20.659409,1.94694,21.479278,2.188212,24.255792
1.807008,20.885289,2.371256,22.010223,1.711772,25.958376,1.888122,20.543726,2.162354,20.664109,1.94806,21.488277,2.18927,24.257592
1.808004,20.905888,2.372172,22.016123,1.712992,25.975676,1.889038,20.564726,2.16329,20.687008,1.949056,21.514377,2.190166,24.280393
1.80892,20.921689,2.373312,22.031023,1.713908,25.999376,1.889974,20.590725,2.164246,20.695309,1.949972,21.521278,2.191284,24.299192
1.810038,20.931088,2.374268,22.044523,1.714906,26.017376,1.891032,20.610325,2.165426,20.712408,1.950948,21.539978,2.192282,24.305593
1.811016,20.944388,2.375224,22.061523,1.7158,26.031576,1.89207,20.615426,2.166362,20.721009,1.952128,21.560377,2.193218,24.322292
1.811972,20.958289,2.376222,22.067923,1.71692,26.043476,1.893046,20.636927,2.167278,20.733809,1.953044,21.572977,2.194194,24.335592
1.812928,20.970389,2.3773,22.082024,1.717896,26.056976,1.894002,20.647227,2.168254,20.736708,1.95398,21.591678,2.195232,24.357393
1.814046,20.983788,2.378256,22.097023,1.718892,26.085876,1.895,20.666827,2.169414,20.760809,1.954936,21.591178,2.196188,24.380792
1.814962,20.998589,2.379294,22.108723,1.719788,26.105677,1.896098,20.677527,2.17033,20.775208,1.956014,21.612277,2.197204,24.382592
1.81602,21.010888,2.380168,22.126823,1.720928,26.113377,1.897014,20.704827,2.171306,20.780009,1.957032,21.632577,2.198202,24.400792
1.816936,21.022688,2.381286,22.144623,1.721904,26.130877,1.89801,20.713526,2.172282,20.804808,1.957988,21.636278,2.19928,24.418792
1.818054,21.034489,2.382264,22.165323,1.72286,26.147076,1.898988,20.726426,2.17336,20.810009,1.958984,21.662477,2.200236,24.424491
1.81901,21.047188,2.38328,22.166523,1.723878,26.171976,1.900086,20.748526,2.174316,20.825709,1.960062,21.670278,2.201254,24.439792
1.819966,21.055489,2.384156,22.191023,1.724936,26.181375,1.901062,20.754126,2.175294,20.844109,1.960998,21.698078,2.202148,24.462793
1.820924,21.066788,2.385336,22.202322,1.725932,26.204475,1.90206,20.772027,2.17625,20.843108,1.962036,21.705678,2.203248,24.482091
1.822042,21.090788,2.386272,22.219623,1.726868,26.220676,1.902974,20.787026,2.17743,20.871008,1.962932,21.709577,2.204264,24.483892
1.823018,21.094088,2.387228,22.236023,1.727804,26.236876,1.904134,20.802027,2.178324,20.886509,1.96407,21.736278,2.205242,24.507093
1.824016,21.109688,2.388184,22.243622,1.728944,26.251976,1.90507,20.827527,2.179302,20.898108,1.965028,21.754177,2.206178,24.510392
1.824932,21.127089,2.389302,22.269922,1.72994,26.274277,1.906006,20.835326,2.180298,20.915108,1.966024,21.766578,2.207256,24.528793
1.82605,21.139689,2.39034,22.276323,1.730856,26.289377,1.906962,20.858826,2.181396,20.928709,1.96696,21.779977,2.208252,24.549793
1.827026,21.149489,2.391236,22.286623,1.731852,26.306877,1.908082,20.877526,2.182354,20.941809,1.968078,21.796478,2.209208,24.551893
1.827982,21.160689,2.392192,22.295023,1.732952,26.326176,1.909118,20.893027,2.18331,20.957409,1.969096,21.803478,2.210164,24.585292
1.82896,21.179488,2.393352,22.320923,1.733888,26.344076,1.910054,20.904927,2.184306,20.966509,1.969992,21.816577,2.211242,24.596692
1.830058,21.186789,2.394268,22.338623,1.734844,26.362677,1.91097,20.917727,2.185384,20.982508,1.970948,21.832078,2.2123,24.611692
1.830974,21.202088,2.395244,22.351423,1.73584,26.381277,1.91211,20.941027,2.18634,20.989109,1.972086,21.844478,2.213236,24.621393
1.83193,21.216389,2.3962,22.360422,1.736938,26.396875,1.913066,20.953927,2.187338,21.016209,1.973002,21.874177,2.214172,24.647992
1.832926,21.231988,2.39736,22.379023,1.737936,26.423376,1.914022,20.964127,2.188254,21.021708,1.973978,21.878078,2.215292,24.646793
1.834066,21.246989,2.398276,22.393122,1.73881,26.434076,1.91502,20.984526,2.189392,21.044209,1.974976,21.901878,2.216248,24.668092
1.835022,21.257989,2.399272,22.403122,1.739808,26.444176,1.916158,21.000727,2.190348,21.048008,1.976074,21.911478,2.217224,24.692392
1.835978,21.269188,2.400188,22.416523,1.741008,26.474976,1.917054,21.009726,2.191366,21.060809,1.97703,21.926877,2.21816,24.692092
1.836934,21.281188,2.401348,22.429123,1.741902,26.492977,1.91803,21.032227,2.19224,21.081709,1.978008,21.944477,2.21936,24.721193
1.838094,21.304089,2.402284,22.437622,1.74294,26.512377,1.918986,21.048226,2.1934,21.089009,1.978964,21.966978,2.220256,24.741592
1.83899,21.310488,2.40324,22.455822,1.743774,26.527477,1.920106,21.057326,2.194398,21.103308,1.980124,21.970977,2.221192,24.760593
1.839966,21.321189,2.404256,22.472223,1.744954,26.539976,1.921082,21.078125,2.195292,21.115309,1.981038,21.983478,2.222188,24.779792
1.840922,21.337788,2.405314,22.481922,1.74591,26.570877,1.922018,21.097126,2.196248,21.131409,1.981994,21.998378,2.223246,24.791393
1.842082,21.344189,2.406312,22.507622,1.746928,26.590876,1.923034,21.105626,2.197388,21.148308,1.983012,22.022478,2.224304,24.813592
1.843018,21.361888,2.407206,22.512123,1.747824,26.599577,1.924092,21.125727,2.198324,21.153508,1.98409,22.029777,2.22526,24.834691
1.843994,21.374188,2.408184,22.532823,1.749004,26.611977,1.92507,21.136326,2.199362,21.163208,1.985026,22.040378,2.226176,24.843192
1.84493,21.379788,2.409322,22.547422,1.749918,26.631376,1.926026,21.155427,2.200256,21.183909,1.986024,22.070877,2.227316,24.871192
1.84613,21.402489,2.410278,22.563723,1.750876,26.648176,1.926942,21.162026,2.201396,21.184208,1.98696,22.071577,2.228272,24.894992
1.847066,21.418589,2.411256,22.573223,1.751812,26.666676,1.928122,21.190526,2.202392,21.206808,1.988118,22.101478,2.229268,24.916892
1.847982,21.424388,2.412192,22.581623,1.752992,26.684875,1.929118,21.201426,2.203268,21.225609,1.989034,22.103178,2.230204,24.926091
1.848918,21.437089,2.41329,22.605522,1.753988,26.713177,1.930034,21.210726,2.204264,21.230709,1.98999,22.125677,2.231344,24.943893
1.850016,21.451489,2.414286,22.610823,1.754862,26.718077,1.93099,21.229327,2.205342,21.249108,1.990946,22.137178,2.232218,24.964792
1.851054,21.465289,2.415222,22.624922,1.75586,26.760376,1.93213,21.247126,2.20634,21.267008,1.992086,22.159078,2.233236,24.985193
1.85201,21.483088,2.4162,22.647324,1.756938,26.768677,1.933086,21.275826,2.207358,21.278508,1.993042,22.171377,2.234212,25.006692
1.852946,21.493989,2.417318,22.648823,1.757956,26.789677,1.934022,21.281725,2.208272,21.294409,1.993998,22.178678,2.23529,25.017492
1.854106,21.515889,2.418314,22.682623,1.758912,26.801676,1.934998,21.299925,2.209432,21.309008,1.994996,22.202278,2.236288,25.040391
1.855062,21.531088,2.41923,22.693422,1.759826,26.817276,1.936158,21.318226,2.210348,21.329909,1.996134,22.217277,2.237224,25.055291
1.855936,21.535588,2.420208,22.698723,1.760966,26.839777,1.937134,21.326426,2.211304,21.328308,1.99705,22.231178,2.23818,25.068893
1.856894,21.549788,2.421388,22.710922,1.761862,26.861076,1.93803,21.356226,2.21226,21.349009,1.998006,22.246578,2.23932,25.084892
1.858032,21.564688,2.422262,22.734522,1.762878,26.873075,1.938966,21.360627,2.21346,21.367508,1.998942,22.257577,2.240276,25.096492
1.85905,21.585888,2.423238,22.731922,1.763834,26.892977,1.940124,21.380627,2.214376,21.383408,2.000082,22.266477,2.241272,25.129392
1.859986,21.591488,2.424214,22.766823,1.764994,26.905577,1.941102,21.398627,2.215312,21.394009,2.001058,22.289978,2.242228,25.138393
1.860982,21.604388,2.425374,22.778522,1.76587,26.928476,1.942078,21.416726,2.21633,21.409209,2.002056,22.309778,2.243328,25.155893
1.862102,21.625489,2.42629,22.788122,1.766866,26.950077,1.942994,21.430726,2.217408,21.419709,2.002992,22.320678,2.244284,25.187692
1.863038,21.630988,2.427308,22.807623,1.767822,26.974077,1.944112,21.450427,2.218364,21.435009,2.00409,22.334878,2.24528,25.201692
1.864014,21.639788,2.428222,22.824623,1.768962,26.998177,1.94509,21.470227,2.21932,21.454808,2.005046,22.344078,2.246196,25.211492
1.86491,21.659089,2.429362,22.834124,1.76998,26.999977,1.946004,21.476826,2.220276,21.471409,2.006002,22.364877,2.247274,25.239093
1.866068,21.668988,2.430298,22.846422,1.770916,27.024876,1.947062,21.510527,2.221436,21.486409,2.007,22.377378,2.248312,25.254892
1.867046,21.686287,2.431254,22.859823,1.77183,27.044176,1.94812,21.504927,2.222412,21.500309,2.008078,22.388477,2.249228,25.285293
1.868042,21.705489,2.432272,22.878422,1.77295,27.063076,1.949138,21.533226,2.223328,21.516108,2.009094,22.409778,2.250204,25.295492
1.868958,21.714488,2.43331,22.894222,1.773906,27.083477,1.950032,21.539425,2.224264,21.519808,2.00999,22.419677,2.251344,25.321693
1.870036,21.727788,2.434306,22.896522,1.774922,27.097576,1.95101,21.557927,2.225404,21.549109,2.010966,22.441377,2.252278,25.334392
1.871094,21.734988,2.435304,22.913023,1.7759,27.114376,1.952088,21.569127,2.22636,21.563408,2.012106,22.448377,2.253236,25.349592
1.871968,21.758088,2.436218,22.926123,1.776958,27.137176,1.953084,21.591425,2.227336,21.574208,2.013062,22.471878,2.254232,25.364291
